areaCodeName,city,degreeName,detail_href,headCount,highMonthPay,jobId,jobName,keyUnits,location,lowMonthPay,publishDate,recId,recName,recProperty,recScale,recTags,sortPriority,updateDate,userType
北京,北京,本科,https://job.ncss.cn/student/jobs/MsrHVZtcXVtEYeRVfdH4fF/detail.html,200,15.0,MsrHVZtcXVtEYeRVfdH4fF,Java研发工程师,0,福建省福州市福建省福州市闽侯县海西高新科技园高新大道5号博思软件大厦,10.0,2020-03-02 10:21,-,福建博思软件股份有限公司,上市公司,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/MhaVVj4NsaiT7XGaTKrzc/detail.html,10,15.0,MhaVVj4NsaiT7XGaTKrzc,软件测试工程师,0,福建省福州市福建省福州市闽侯县海西高新科技园高新大道5号博思软件大厦,8.0,2020-03-02 10:21,-,福建博思软件股份有限公司,上市公司,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/K1Z4MRB6aHyUT13emM2WQj/detail.html,1,50.0,K1Z4MRB6aHyUT13emM2WQj,FPGA软件开发工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
广东,深圳,本科,https://job.ncss.cn/student/jobs/JhGLfNLA8RT8Jnn1VLBVSc/detail.html,50,15.0,JhGLfNLA8RT8Jnn1VLBVSc,技术类,0,广东省深圳市深圳市福田区车公庙泰然工贸园201栋8楼西,8.0,2020-03-02 10:21,-,深圳市中电电力技术股份有限公司,民营企业,1000-4999人,,0,2020-03-02 10:21,11
上海,上海,本科,https://job.ncss.cn/student/jobs/J4VWP9wZXyZ9sesRyFwkxm/detail.html,3,50.0,J4VWP9wZXyZ9sesRyFwkxm,软件测试,0,上海市闵行区上海市闵行区联航路1518号,1.0,2020-03-02 10:21,-,万达信息股份有限公司,上市公司,5000以上,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/SAExvf2NfWFGcxacnccFYi/detail.html,15,15.0,SAExvf2NfWFGcxacnccFYi,前端开发工程师,0,福建省福州市福建省福州市闽侯县海西高新科技园高新大道5号博思软件大厦,10.0,2020-03-02 10:21,-,福建博思软件股份有限公司,上市公司,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/QSeRXznm5sPUgxHayNgic9/detail.html,1,50.0,QSeRXznm5sPUgxHayNgic9,嵌入式硬件研发工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/Ru9nB2aLQC4Xamk8DWL7Go/detail.html,2,17.0,Ru9nB2aLQC4Xamk8DWL7Go,产品经理,0,北京市西城区北京市西城区西单北大街133号联通大厦,15.0,2020-03-02 10:21,-,联通系统集成有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/QscUtgRdCAR93ja6srB6oH/detail.html,1,50.0,QscUtgRdCAR93ja6srB6oH,硬件研发工程师（1）,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
上海,上海,硕士,https://job.ncss.cn/student/jobs/SGyoCGTYiTJiizXq1Y1cbU/detail.html,10,50.0,SGyoCGTYiTJiizXq1Y1cbU,AI算法工程师,0,上海市闵行区上海市闵行区联航路1518号,1.0,2020-03-02 10:21,-,万达信息股份有限公司,上市公司,5000以上,,0,2020-03-02 10:21,11
河北,石家庄,本科,https://job.ncss.cn/student/jobs/SECMVofyPyygSurQoSfTSU/detail.html,300,50.0,SECMVofyPyygSurQoSfTSU,创新产品研发,0,河北省石家庄市石家庄市高新技术开发区长江大道89号,1.0,2020-03-02 10:21,-,中国联合网络通信有限公司河北省分公司,国有企业,5000以上,,0,2020-03-02 10:21,11
北京市市辖区北京市嘉铭奥森产业园,北京,本科,https://job.ncss.cn/student/jobs/SD4VFdBJKgR8jcgbZGfb4k/detail.html,10,50.0,SD4VFdBJKgR8jcgbZGfb4k,咨询顾问（ERP方向）,0,北京市市辖区北京市嘉铭奥森产业园,1.0,2020-03-02 10:21,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/P2Yg4jNqWMggNsC14av2Xk/detail.html,1,50.0,P2Yg4jNqWMggNsC14av2Xk,电气一次设计工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
山东,烟台,本科,https://job.ncss.cn/student/jobs/Q6kUo127LB6KsJDcqis91E/detail.html,10,50.0,Q6kUo127LB6KsJDcqis91E,硬件研发工程师,0,山东省烟台市山东省烟台市芝罘区机场路2号,1.0,2020-03-02 10:21,-,东方电子股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
山东,烟台,本科,https://job.ncss.cn/student/jobs/Ph54LuX2TMqpLbNhujjNEq/detail.html,10,50.0,Ph54LuX2TMqpLbNhujjNEq,java开发工程师,0,山东省烟台市山东省烟台市芝罘区机场路2号,1.0,2020-03-02 10:21,-,东方电子股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京市海淀区北京市海淀区清华东路9号院3号楼创达大厦,北京,硕士,https://job.ncss.cn/student/jobs/Us951k1qQWoq83uiE1gsoW/detail.html,20,50.0,Us951k1qQWoq83uiE1gsoW,管理/技术培训生,0,北京市海淀区北京市海淀区清华东路9号院3号楼创达大厦,1.0,2020-03-02 10:21,-,中科创达软件股份有限公司,上市公司,5000以上,,0,2020-03-02 10:21,11
广东,深圳,本科,https://job.ncss.cn/student/jobs/UYTTGRP7aXU7HzjDzYDzh4/detail.html,100,13.0,UYTTGRP7aXU7HzjDzYDzh4,软件研发类,0,广东省深圳市深圳市福田区车公庙泰然工贸园201栋8楼西,5.0,2020-03-02 10:21,-,深圳市中电电力技术股份有限公司,民营企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/UEfHPehpme7K5Ug6zosW8Y/detail.html,1,50.0,UEfHPehpme7K5Ug6zosW8Y,软件研发工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/UZTmqg5CR9f5utZBjx8BW9/detail.html,8,50.0,UZTmqg5CR9f5utZBjx8BW9,咨询顾问（财务金融方向）,0,北京市市辖区北京市嘉铭奥森产业园,1.0,2020-03-02 10:21,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/T7Z2zRtuFoZZbdEKJtXxtx/detail.html,5,50.0,T7Z2zRtuFoZZbdEKJtXxtx,数据开发工程师,0,北京市市辖区北京市嘉铭奥森产业园,1.0,2020-03-02 10:21,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/VivZGfeoQaCER29fMVqX6u/detail.html,1,50.0,VivZGfeoQaCER29fMVqX6u,电气结构设计工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/VLPJyJxZWvMHwdpFovEnE3/detail.html,1,50.0,VLPJyJxZWvMHwdpFovEnE3,生产调度专员,0,北京市石景山区北京市石景山区古城南街9号院1号楼,1.0,2020-03-02 10:21,-,北京交大微联科技有限公司,民营企业,100-499人,,0,2020-03-02 10:21,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/Sqy7BVKGeyDdvNgJdKNDk3/detail.html,1,50.0,Sqy7BVKGeyDdvNgJdKNDk3,嵌入式软件研发工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
广东,深圳,本科,https://job.ncss.cn/student/jobs/SP1cUfc3AmQhViphLkVx88/detail.html,100,13.0,SP1cUfc3AmQhViphLkVx88,装置研发类,0,广东省深圳市深圳市福田区车公庙泰然工贸园201栋8楼西,5.0,2020-03-02 10:21,-,深圳市中电电力技术股份有限公司,民营企业,1000-4999人,,0,2020-03-02 10:21,11
河北,石家庄,本科,https://job.ncss.cn/student/jobs/SvPREzfj2oxtUnvEP2eMxz/detail.html,300,50.0,SvPREzfj2oxtUnvEP2eMxz,创新业务技术支撑,0,河北省石家庄市石家庄市高新技术开发区长江大道89号,1.0,2020-03-02 10:21,-,中国联合网络通信有限公司河北省分公司,国有企业,5000以上,,0,2020-03-02 10:21,11
广东,深圳,本科,https://job.ncss.cn/student/jobs/XXMTbg9ZM3kQyNAbVmQzHk/detail.html,60,25.0,XXMTbg9ZM3kQyNAbVmQzHk,【2020校招】后端开发工程师,0,广东省深圳市广东深圳南山区科技南一路28号达实大厦29楼,16.0,2020-03-02 10:21,-,深圳虾皮信息科技有限公司,外商独资/外企办事处,500-999人,,0,2020-03-02 10:21,11
广东,深圳,本科,https://job.ncss.cn/student/jobs/XNV8RNXMfrPdmz6Qf1LY3C/detail.html,2,15.0,XNV8RNXMfrPdmz6Qf1LY3C,IT类—IT 开发(ABAP、JAVA、WEB 前端),0,广东省深圳市深圳市福田区车公庙泰然工贸园201栋8楼西,6.0,2020-03-02 10:21,-,深圳市中电电力技术股份有限公司,民营企业,1000-4999人,,0,2020-03-02 10:21,11
河北,石家庄,硕士,https://job.ncss.cn/student/jobs/XEehFpbfgqvtCgApwnQ5Fg/detail.html,30,16.6,XEehFpbfgqvtCgApwnQ5Fg,计算机软件类开发设计师,0,河北省石家庄市河北省石家庄市桥西区中山西路589号,12.5,2020-03-02 10:21,-,中国电子科技集团公司第五十四研究所,机关/事业单位/非营利机构,5000以上,,0,2020-03-02 10:21,11
河北,石家庄,本科,https://job.ncss.cn/student/jobs/WhMkQfDrBu1YdrTa8cfbk9/detail.html,300,50.0,WhMkQfDrBu1YdrTa8cfbk9,创新产品运营服务,0,河北省石家庄市石家庄市高新技术开发区长江大道89号,1.0,2020-03-02 10:21,-,中国联合网络通信有限公司河北省分公司,国有企业,5000以上,,0,2020-03-02 10:21,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/XsZxYnexVctq7aZEE4QPDX/detail.html,1,50.0,XsZxYnexVctq7aZEE4QPDX,电力电子装置系统研究工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/X31qvJFkKi45L6Y8nJSWdS/detail.html,1,50.0,X31qvJFkKi45L6Y8nJSWdS,电力软件研发工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/VsR2BQrFbQek4ZfbJnaKPW/detail.html,2,50.0,VsR2BQrFbQek4ZfbJnaKPW,5G解决方案工程师,0,北京市市辖区北京市嘉铭奥森产业园,1.0,2020-03-02 10:21,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/VsANcYohURhUnXfcuFWrtS/detail.html,1,50.0,VsANcYohURhUnXfcuFWrtS,电力系统监控软件开发工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-02 10:21,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-02 10:21,11
江西,南昌,专科,https://job.ncss.cn/student/jobs/VkfEiAbkED8D13sZke3D7L/detail.html,136,8.0,VkfEiAbkED8D13sZke3D7L,技术类,0,江西省南昌市江西省南昌市西湖区子安路58号,6.0,2020-03-02 10:21,-,中国移动通信集团江西有限公司,国有企业,5000以上,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/WY2gNCrcTvrDJ8v3gvrcQX/detail.html,20,50.0,WY2gNCrcTvrDJ8v3gvrcQX,咨询顾问（电力营销方向）,0,北京市市辖区北京市嘉铭奥森产业园,1.0,2020-03-02 10:21,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/2otWoA8AEc7GMRbE2bpmw2/detail.html,30,50.0,2otWoA8AEc7GMRbE2bpmw2,游戏开发工程师（客户端/服务器）,0,北京市东城区北京市东城区航星科技园8号楼五层祖龙娱乐,1.0,2020-03-02 10:19,-,祖龙(天津)科技股份有限公司北京分公司,民营企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/2YybV2azsajQCtVUiVR3MJ/detail.html,5,50.0,2YybV2azsajQCtVUiVR3MJ,架构设计,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/4ZVcH9mAVJYUfDSqKZmHeK/detail.html,20,50.0,4ZVcH9mAVJYUfDSqKZmHeK,软件运维工程师,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/3FWNbvfj5XBfshRKruZRnM/detail.html,2,50.0,3FWNbvfj5XBfshRKruZRnM,前端工程师.,0,北京市朝阳区北京市朝阳区安华西里三区18号院,1.0,2020-03-02 10:19,-,中交信捷科技有限公司,国有企业,100-499人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/ksVEXyqvdhN4Z31k5DFRC/detail.html,5,50.0,ksVEXyqvdhN4Z31k5DFRC,项目管理工程师（信号）（J21702）,0,山东省青岛市青岛市崂山区松岭路399号,1.0,2020-03-02 10:21,-,青岛海信微联信号有限公司,国有企业,50-99人,,0,2020-03-02 10:21,11
广东,深圳,硕士,https://job.ncss.cn/student/jobs/ZkkXrb4qhSyhf9N6eAw1Q/detail.html,5,14.0,ZkkXrb4qhSyhf9N6eAw1Q,信息管理,0,广东省深圳市深圳市沿河北路2022号,10.0,2020-03-02 10:21,-,广东粤海水务股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/2yZurc97tv933oiB3J3oWy/detail.html,5,50.0,2yZurc97tv933oiB3J3oWy,产品经理,0,北京市海淀区北京市海淀区永嘉北路6号,1.0,2020-03-02 10:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
福建,福州,本科,https://job.ncss.cn/student/jobs/YEgHBPTPZ3LFNx3ffcVTB2/detail.html,60,10.0,YEgHBPTPZ3LFNx3ffcVTB2,IT储干,0,福建省福州市福建省福州市闽侯县海西高新科技园高新大道5号博思软件大厦,5.0,2020-03-02 10:21,-,福建博思软件股份有限公司,上市公司,1000-4999人,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/YCeSh3BpBWoEcy9xw2sGed/detail.html,2,17.0,YCeSh3BpBWoEcy9xw2sGed,云计算工程师,0,北京市西城区北京市西城区西单北大街133号联通大厦,15.0,2020-03-02 10:21,-,联通系统集成有限公司,国有企业,1000-4999人,,0,2020-03-02 10:21,11
陕西,西安,本科,https://job.ncss.cn/student/jobs/YAwb4KqXiS2rcpcpRwQisT/detail.html,3,8.5,YAwb4KqXiS2rcpcpRwQisT,软件工程技术员,0,陕西省西安市陕西省西安市幸福南路1号,6.0,2020-03-02 10:21,-,西北工业集团有限公司,国有企业,5000以上,,0,2020-03-02 10:21,11
北京,北京,本科,https://job.ncss.cn/student/jobs/7ff1VSPJeVUAHio1yd8m8H/detail.html,5,50.0,7ff1VSPJeVUAHio1yd8m8H,系统管理员,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/8mBZGBsXuYRsiQkWvNqcUi/detail.html,5,50.0,8mBZGBsXuYRsiQkWvNqcUi,Java开发工程师,0,北京市市辖区北京易华录信息技术股份有限公司,1.0,2020-03-02 10:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/8USbWnWr93JR4BuSuznT5L/detail.html,6,50.0,8USbWnWr93JR4BuSuznT5L,数据应用,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/9mBuz4DCbLiuGCrm2UCYtM/detail.html,10,50.0,9mBuz4DCbLiuGCrm2UCYtM,硬件开发工程师,0,北京市海淀区北京市海淀区北四环中路211号,1.0,2020-03-02 10:19,-,中电太极(集团)有限公司,国有企业,5000以上,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/7QCYsQC8RZYL1X73CXzFX7/detail.html,10,50.0,7QCYsQC8RZYL1X73CXzFX7,FPGA工程师,0,北京市海淀区北京市海淀区上地信息产业基地四街9号,1.0,2020-03-02 10:19,-,北京四方继保自动化股份有限公司,上市公司,1000-4999人,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/9GqtgSuWjzt6zqnfSjc14K/detail.html,10,50.0,9GqtgSuWjzt6zqnfSjc14K,软件工程师,0,北京市海淀区北京市海淀区上地信息产业基地四街9号,1.0,2020-03-02 10:19,-,北京四方继保自动化股份有限公司,上市公司,1000-4999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/8u2hHFJTChb7TFqXdCPYLC/detail.html,15,50.0,8u2hHFJTChb7TFqXdCPYLC,软件需求工程师,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/4kJXdSbe1kbhmNmBieDYCP/detail.html,8,50.0,4kJXdSbe1kbhmNmBieDYCP,信息安全工程师,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
天津,天津,硕士,https://job.ncss.cn/student/jobs/6wZqkzZ8SwUq6qzyVyyXsx/detail.html,10,50.0,6wZqkzZ8SwUq6qzyVyyXsx,算法工程师,0,北京市市辖区北京易华录信息技术股份有限公司,1.0,2020-03-02 10:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:19,11
安徽,合肥,本科,https://job.ncss.cn/student/jobs/4jC3DXDdbEvPm7za4UUx7z/detail.html,200,20.0,4jC3DXDdbEvPm7za4UUx7z,科大讯飞2020届春季校园招聘简章,0,安徽省合肥市安徽省合肥市望江西路666号,8.0,2020-03-02 10:19,-,科大讯飞股份有限公司,民营企业,5000以上,,0,2020-03-02 10:19,11
浙江,杭州,本科,https://job.ncss.cn/student/jobs/GpMRWQJzg13EGWeXdZiEY/detail.html,20,50.0,GpMRWQJzg13EGWeXdZiEY,网络管理方向,0,浙江省杭州市杭州市秋涛路660号,1.0,2020-03-02 10:19,-,浙江省农村信用社联合社,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/GqWYWs5xor8u2TugftrGQy/detail.html,30,50.0,GqWYWs5xor8u2TugftrGQy,游戏策划师 （关卡/数值/系统/文案）,0,北京市东城区北京市东城区航星科技园8号楼五层祖龙娱乐,1.0,2020-03-02 10:19,-,祖龙(天津)科技股份有限公司北京分公司,民营企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/Gf9FzyXmhbVCAqz1114VRb/detail.html,2,50.0,Gf9FzyXmhbVCAqz1114VRb,软件开发工程师,0,北京市海淀区海淀区学清路18号,1.0,2020-03-02 10:19,-,北京机科国创轻量化科学研究院有限公司,国有企业,100-499人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/JnuNFYt4hsqz93EoogsUg2/detail.html,15,50.0,JnuNFYt4hsqz93EoogsUg2,嵌入式软件开发工程师,0,北京市海淀区北京市海淀区永嘉北路6号,1.0,2020-03-02 10:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/HY51ReBEJGYyzR3qMVB5HH/detail.html,5,50.0,HY51ReBEJGYyzR3qMVB5HH,Python开发工程师,0,北京市市辖区北京易华录信息技术股份有限公司,1.0,2020-03-02 10:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:19,11
北京,北京,博士,https://job.ncss.cn/student/jobs/Grq5W5oLGhgjGTjq3UkifB/detail.html,20,50.0,Grq5W5oLGhgjGTjq3UkifB,规划论证工程师,0,北京市海淀区北京市海淀区北四环中路211号,1.0,2020-03-02 10:19,-,中电太极(集团)有限公司,国有企业,5000以上,,0,2020-03-02 10:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/FdGidPjZKqykRf9YP9uMo8/detail.html,5,50.0,FdGidPjZKqykRf9YP9uMo8,C语言开发工程师,0,北京市市辖区北京易华录信息技术股份有限公司,1.0,2020-03-02 10:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:19,11
天津,天津,本科,https://job.ncss.cn/student/jobs/EJroSDb9yr7VEpsBNEgjiA/detail.html,8,50.0,EJroSDb9yr7VEpsBNEgjiA,网络与信息安全工程师,0,北京市市辖区北京易华录信息技术股份有限公司,1.0,2020-03-02 10:19,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/CU3RKWxwzoPRXpzFSHcGqE/detail.html,50,50.0,CU3RKWxwzoPRXpzFSHcGqE,程序员,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/BjqerUhfeiG7CWYemGEa7F/detail.html,60,50.0,BjqerUhfeiG7CWYemGEa7F,软件开发工程师,0,北京市海淀区北京市海淀区北四环中路211号,1.0,2020-03-02 10:19,-,中电太极(集团)有限公司,国有企业,5000以上,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/NzXG1LPXr8jR39YsmwVu9s/detail.html,4,50.0,NzXG1LPXr8jR39YsmwVu9s,Java开发工程师.,0,北京市朝阳区北京市朝阳区安华西里三区18号院,1.0,2020-03-02 10:19,-,中交信捷科技有限公司,国有企业,100-499人,,0,2020-03-02 10:19,11
浙江,杭州,本科,https://job.ncss.cn/student/jobs/M35fdGDc1sdX9djRVZges9/detail.html,20,50.0,M35fdGDc1sdX9djRVZges9,运行维护方向,0,浙江省杭州市杭州市秋涛路660号,1.0,2020-03-02 10:19,-,浙江省农村信用社联合社,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/LrwX5ZXWmnMtqsz67Gk1M/detail.html,5,50.0,LrwX5ZXWmnMtqsz67Gk1M,产品经理,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/Lj6XJbmVBN5QGBqNgqSEUu/detail.html,2,50.0,Lj6XJbmVBN5QGBqNgqSEUu,算法工程师,0,北京市海淀区海淀区学清路18号,1.0,2020-03-02 10:19,-,北京机科国创轻量化科学研究院有限公司,国有企业,100-499人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/M4THjN8HuzryLFr9QEBUqZ/detail.html,1,50.0,M4THjN8HuzryLFr9QEBUqZ,硬件开发工程师.,0,北京市朝阳区北京市朝阳区安华西里三区18号院,1.0,2020-03-02 10:19,-,中交信捷科技有限公司,国有企业,100-499人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/PHSW68M6wDmi3eJuXZxo25/detail.html,5,50.0,PHSW68M6wDmi3eJuXZxo25,技术支持工程师,0,北京市海淀区北京市海淀区永嘉北路6号,1.0,2020-03-02 10:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/NTeDMNao2YtNYfnGS6Y7wA/detail.html,20,50.0,NTeDMNao2YtNYfnGS6Y7wA,软件测试工程师,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-02 10:19,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/K4LVToMwmgbYau8ZDnBAoi/detail.html,10,50.0,K4LVToMwmgbYau8ZDnBAoi,产品工程师,0,北京市海淀区北京市海淀区永嘉北路6号,1.0,2020-03-02 10:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/JqPsHMbneUZD8BP8z4aDWB/detail.html,10,50.0,JqPsHMbneUZD8BP8z4aDWB,嵌入式硬件/驱动工程师,0,北京市海淀区北京市海淀区上地信息产业基地四街9号,1.0,2020-03-02 10:19,-,北京四方继保自动化股份有限公司,上市公司,1000-4999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/Kzz8DHaZ5AYLVtwGAvYkx8/detail.html,30,50.0,Kzz8DHaZ5AYLVtwGAvYkx8,游戏引擎开发工程师,0,北京市东城区北京市东城区航星科技园8号楼五层祖龙娱乐,1.0,2020-03-02 10:19,-,祖龙(天津)科技股份有限公司北京分公司,民营企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,本科,https://job.ncss.cn/student/jobs/RfJ2GkeAiEd6gA5iTiEgtJ/detail.html,30,50.0,RfJ2GkeAiEd6gA5iTiEgtJ,程序向TA工程师,0,北京市东城区北京市东城区航星科技园8号楼五层祖龙娱乐,1.0,2020-03-02 10:19,-,祖龙(天津)科技股份有限公司北京分公司,民营企业,500-999人,,0,2020-03-02 10:19,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/ReG8D4NcgxSsHqK4tbsAyD/detail.html,10,50.0,ReG8D4NcgxSsHqK4tbsAyD,IC设计验证工程师,0,北京市海淀区北京市海淀区永嘉北路6号,1.0,2020-03-02 10:19,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-03-02 10:19,11
